옛날집,음식,음식점,한식,경기도,수원시,작고 허름한 옛날집은 친구와 술 한잔 기울이기기에 적합한 곳이다. 규모가 작다보니 단체보다는 2~4명 정도가 둘러앉기 적당하다. 대표메뉴인 매운양념족발은 첫 맛과 끝 맛이 강하지만 매운 맛이 오래 가지 않고 깔끔하게 마무리된다. 겉보기에는 낡았지만 매운 맛에 관한 인상이 오래 남는 곳이다. 
호남순대국,음식,음식점,한식,경기도,수원시,"수원 화서시장에 위치한 호남순대국은 재래시장통 음식점이다.1990년 중반에 개업을 해, 맛으로 유명하고 단골도 많다.덕분에 아주머니들이 인심이 좋고 양도 조절해준다.인정 넘치는 시장 분위기가 물씬 나니, 겉만 번지르르한 음식점들에 질렸다면 한 번 가서 맛볼 만하다."
원조전망대조개구이,음식,음식점,한식,경기도,시흥시,원조 전망대 조개구이는 2층 창가에 앉으면 가게 이름 그대로 바다를 전망할 수 있는 곳이다. 원래 횟집이지만 이곳의 메인 메뉴는 조개구이와 해물칼국수이다. 특히 해물 칼국수는 칼국수 면보다 해물을 푸짐하게 먹을 수 있는 곳으로 조개 등 해물을 듬뿍 올려주는 집이다.
산하가든,음식,음식점,한식,경기도,양주시,"산하는 횡성한우, 안동한우와 어깨를 나란히 하는 양질의 양주골 한우를 판매한다.산하에서 추천하는 것은 한우특수부위인데, 주로 A+, A++ 급의 한우를 취급한다.살치살, 토시살, 차돌박이, 아롱사태 등이 나온다.산하의 위치는 양주시 백석읍 기산리로 기산관광유원지 내에 있어 식도락과 더불어 자연경관이 함께 즐길 수 있다."
평양초계탕막국수,음식,음식점,한식,경기도,양평군,"초계탕을 주문하면 닭무침, 훈제닭, 메밀전 등의 서브 메뉴를 함께 맛볼 수 있어 푸짐한 곳이다. 양념이 매콤하고 담백한 맛이 강한 반면 새콤달콤한 맛은 적은 편이여서 아쉽다. 무침, 훈제닭 등의 메뉴는 서비스가 없이 상차림이 간소하므로 차라리 초계탕을 즐기는 편이 낫다.평양초계탕은 목재테이블과 어울리는 노란 조명과 벽지를 써서 편안한 느낌을 준다. 양평 쪽으로 짧은 주말여행을 계획한다면 들러볼만 하다."
호박골오리집,음식,음식점,한식,경기도,양평군,양평읍에서 양평대교를 지나 강상면에 이르면 지방도에 호박골 오리집이 보인다. 고가구와 가림막으로 더욱 향토적인 분위기를 연출하는 이곳의 대표메뉴는 호박오리구이.호박오리구이는 호박골 오리집의 인기메뉴로써 호박 안에 잘 손질한 오리고기를 넣어 함께 구워냈다.부드럽게 씹히면서 은은한 호박향이 감돌아 입맛을 즐겁게 하며 특히 상큼한 겨자소스와 함께 곁들여 먹는 맛이 일품이다.주차장과 야외시설이 갖추어져 있고 대부분의 메뉴가 조리시간이 다소 걸리므로 사전 예약은 필수다.
민지뼈다귀해장국,음식,음식점,한식,경기도,여주시,여주 터미널 인근에 자리잡은 민지뼈다귀 해장국집은 작은 규모의 평범한 식당이다.이곳에서는 임산부에게 좋다는 족탕을 맛볼 수 있는데 얇게 썬 돼지족발에 감자를 넣고 얼큰하게 끓여낸 음식이다.족탕을 다 먹고 난 후에는 밥을 볶아 식사를 해결할 수 있다.한편 간단하게 맛볼 수 있는 뼈해장국은 돼지 등뼈가 아닌 갈비뼈를 사용한 점이 눈에 띈다.뼈해장국의 진한 국물은 맛이 얼큰한 편이다.
용궁회관,음식,음식점,한식,경기도,여주시,"최초로 백파선생이 순례를 해서 한국의 맛있는집 777호로 지정 되었으며 맛자랑 멋자랑 오늘의 요리 프로에 다소 출연하였으며, 일본 후지TV에서도 촬영하였고 한국관광공사에서 주최한 요리축제에 참가하였던 음식점이다.국내에서 처음 자라요리를 시작한 곳이다. 잉어를 8시간 곤물에 한약재와 자라를 넣고 다시금 쪄낸 용봉탕은 임금님만 먹을 수 있었다는 옛말과 같이 그야말로 귀한 음식이자 보양식이다. 남한강에서 직접 잡은 쏘가리, 메기, 모래무지 등을 넣고 끓여낸 매운탕 역시 개운한 맛이 일품이다."
걸구쟁이네,음식,음식점,한식,경기도,여주시,"손님들이 부담없이 걸귀지게 드시라는 뜻의 걸구쟁이네는 사찰정식과 곤드레돌솥밥, 도토리수제비 등 담백하고 소박한 사찰정식 상차림을 맛볼 수 있는 곳이다. 대표메뉴인 사찰정식에는 연근무침, 도토리전병, 장떡, 부각, 산초두부구이가 나오며 이어 계절 나물과 장아찌를 비롯한 20여 가지 밑반찬과 잘 지은 돌솥밥이 차려진다. 동적인 음식은 몸에 화를 일으키어 쉽게 흥분하고 조급하며 성질이 거세어지게 만들기 때문에 사찰음식에는 동적인 육류, 어류,젓갈류와 화를 일으키는 5가지 매운채소 파, 마늘 ,달래,부추,흥거(마늘종류)와 화학 인스턴트 조미료 사용하지 않는다."
평양막국수,음식,음식점,한식,경기도,오산시,"경기도 오산시 세마대 사거리에서 독산성 세마대 방면으로 3.5km 거리에 위치한 평양막국수는 초계탕과 막국수를 맛볼 수 있는 곳이다. 건물 안쪽으로 칸막이가 없는 50석 규모의 홀과 20석 규모의 방으로 나뉘어져 있다.평양막국수의 초계탕은 약재를 넣고 고아낸 닭에 과일즙, 식초, 겨자로 간을 맞춘 육수로 새콤달콤하다.여기에 쫄깃한 메밀 면발과 시원한 육수가 푸짐한 막국수와 담백한 빈대떡과 새콤달콤한 닭무침, 살얼음이 동동 떠있는 배추물김치가 맛을 더한다.업소 마당과 노변에 30대 가량 주차할 수 있다."
장성,음식,음식점,한식,경기도,용인시,"용인 민속촌 삼거리 부근에 위치한 장성은 한우요리 전문점으로 건물이 숲과 맞닿아 있어 조용하고 시원한 분위기를 느낄 수 있다.2층짜리 건물로1층은 테이블, 2층은 좌상으로 나뉘어 있으며 홀과 함께 16개의 별실에는 각방마다 에어컨, 환풍기가 구비되어 있다.최근에 매운갈비찜으로 더 유명해졌는데 매운갈비찜은 생갈비를 제거한 마구리 부분을 찜요리로 개발한 것으로 살코기는 연하고 뼈와 맞붙은 살점은 쫄깃하다.청양고추의 양념으로 입안이 얼얼하다면 양상치샐러드, 해파리냉채, 단호박, 보쌈배추, 물미역, 피클오이 등의 담백한 밑반찬으로 매운맛을 씻어보자.함께 나오는 대나무통밥은 찰밥과 은행, 밤, 조, 콩을 대나무통에 넣고 찌어 맛이 쫄깃하다.독립된 별실과 2층 홀에는 대형TV가 있어 회식이나 모임에 적합하다."
강릉뚜가리칼국수,음식,음식점,한식,경기도,용인시,"강릉 분들이 구사하는 구수한 사투리를 들을 수 있는 뚜가리칼국수집은 용인시 수지구 상현1동사무소 길 맞은편, 동일스위트 상가1층에 위치한다. 매장은 어두운 바닥과 밝은 조명으로 분위기를 연출했으며 창문을 열면 시원한 바람이 들어온다.먼저 나오는 팥죽을 먹고나면 된장을 넣고 6시간을 끓인 육수와 직접 뽑은 면발이 어우러진 뚜가리 칼국수가 나온다. 뚜가리는 강원도 말로 뚝배기라 하는데, 2인분 이상 시키면 이 뚜가리에 담겨나온다.대파, 호박, 감자, 팽이버섯, 냉이로  국물을 내어 더욱 시원한 맛이 난다.동치미와 배추겉절이가 반찬의 전부이지만 양념이 넉넉히 들어가 맛이 좋고 칼국수와 잘 어울린다."
영골가든,음식,음식점,한식,경기도,용인시,"닭백숙과 보양탕으로 유명한 영골가든은 몸보신이 필요한 여름에 찾을만 한 곳이다. 갖가지 약재와 호박 등을 넣고 푹 고아 영양이 듬뿍 담긴 닭백숙은 여러명이 함께 먹기 좋은 메뉴이다.보양식에서 빼 놓을 수 없는 오리요리도 다양하며 특히 보양식의 특유의 느끼한 맛을 깔끔하게 해주는 다양한 밑반찬이 맛을 더해준다.에버랜드와 가까워 가는 길, 오는 길에 들러 보는 것도 좋을 듯 하다."
올라2,음식,음식점,서양식,경기도,의왕시,"올라 본점에 이어 2003년에 문을 연 올라2는 백운호수 카페촌에 위치한 이탈리아 레스토랑이다. 건축가인 사장이 직접 설계한 곳으로 알려져 있다. 건물 내외부에 걸쳐 모던하고 세련된 느낌을 주고 있으며, 창밖으로 호숫가 풍경을 바라볼 수 있는 좌석은 아늑하게 꾸며져 있어 데이트 장소로도 적합하다. 올라2에서는 다양한 파스타와 샐러드, 스테이크를 맛볼 수 있다. 올라2에서만 맛볼 수 있는 별미메뉴로는 해산물 토마토소스 스파게티에 바삭한 누룽지를 곁들인 크로산떼인데, 갑오징어, 새우, 홍합의 얼큰한 맛과 구수한 누룽지를 함께 맛볼 수 있다. 이탈리아 음식인 파스타를 한국의 맛으로 응용했다는 평가가 아깝지 않다. 파스타와 함께 곁들이기 좋은 샐러드로 얇게 채썬 감자튀김을 곁들인 치킨 샐러드나, 올리브 레몬소스와 아보카도를 곁들인 게살샐러드가 무난하다."
통일촌장단콩마을,음식,음식점,한식,경기도,파주시,통일촌 장단콩 마을은 경기도의 북단 중에도 판문점 검문소 안에 있기 때문에 일반인들이 찾아가기가 쉽지 않아 더욱 끌리는 곳이다.내부는 허름하지만 콩요리들로 가득하기 때문에 웰빙을 즐기기에는 그만이다.콩으로 만들 수 있는 재료들로 요리를 하며 담백하고 부드러운 맛이 특징이다.장단콩정식은 건강과 맛을 모두 챙길 수 있는 일석이조의 메뉴이다.
초가집 순두부보리밥,음식,음식점,한식,경기도,포천시,일동레이크C.C와 베어크리크C.C 인근에 위치한 초가집순두부보리밥은 골프장을 오가는 손님이 없는 겨울철 비수기에도 단골 고객들이 꾸준히 찾는 곳이다. 조금은 허름한 외부와는 달리 실내는 탁트여 있고 옆으론 별실들이 있다. 이 곳에서 직접 만든 고소하고 담백한 두부와 부드러운 돼지고기 여기에 시원한 김치가 맛을 더 한다.또한 옛날 아궁이된 부엌에서 큰 솥단지로 두부 만드는 것을 구경해도 좋을듯 싶다.
디딤돌숨두부집,음식,음식점,한식,경기도,하남시,미사리에 위치한 디딤돌숨두부집은 주변의 까페들과는 달리 외관에 토속적인 향취가 배어 있다.황해도식 두부와 한정식을 주로 하는 두부전문점으로 강원도 태백의 직영농장에서 직접 길러 공수한 국산 콩만으로 매일 두부를 만들어 상에 올린다.숨두부는 달의 분화구처럼 구멍이 뚫려 있는데 국산 콩 특유의 담백한 맛이 살아있다.
울엄마흑두부,음식,음식점,한식,경기도,화성시,"울엄마흑두부의 마당에는 솟대와 장승, 원두막과 쉼터를 배치해 향토적인 분위기가 물씬 풍긴다. 입구 좌우로 넓게 펼쳐진 홀에는 화분, 액자, 표주박을 장식해 작은 박물관 같은 느낌을 준다. 울엄마흑두부에서는 매일 아침 검은 콩으로 흑두부를 만든다. 대표메뉴는 두부전골, 순두부 전골이다."
임진강집,음식,음식점,한식,경기도,파주시,"어부의집으로서 임진강에서 직접 잡아 올린 생선과 특유의 장어 소스로 장어의 감칠맛을 느낄 수 있다. 임진강 참게로 간장게장과, 참게탕을 초가을부터  겨울까지 맛볼 수 있고 황복은 4~6월까지 회, 지리탕, 찜, 등을 맛볼 수 있다."
포타이(신세계백화점 경기점),음식,음식점,아시아식,경기도,용인시,"PHO TAI(포타이)는 다양한 베트남 쌀국수와 월남쌈, 라우제, 수육 등 베트남 요리뿐만 아니라 태국, 인도네시아 요리 등을 선보이고 있다. 쌀국수는 종류로는 고기와 Soup의 종류에 따라 안심쌀국수, 콤보쌀국수, 차돌쌀국수, 닭살쌀국수, 해물쌀국수 등이 있다. 이밖에도 다양한 쌀국수 볶음요리와 볶음밥요리, 독특한 월남쌈 등 고객들의 욕구를 충족시킬 수 있는 다양하고 맛있는 요리를 정성껏 준비해놓고 있다."
한정식 안,음식,음식점,한식,경기도,고양시," <한정식 안>은 복합문화공간인 아람누리 내 위치한 한정식 집이다. 13가지 이상의 요리가 차려지는 한정식은 특별한 요리들이 포함되어 있다. 장뇌삼, 활전복 등 고급 재료를 쓴 장뇌삼 코스도 있다. 외관이 깨끗하여 상견례나 각종 모임을 갖기에도 좋은 곳이다. "
디긴차이나(용인 죽전점),음식,음식점,중식,경기도,용인시,"디긴차이나는 퓨전 중화요리 전문점이다. 고급스럽고 깨끗한 인테리어, 주방장이 필요없는 조리시스템, 철저한 위생관리 프로그램, 디긴만의 원가절감시스템, 지속적이고 친절서비스 교육, 신메뉴 개발을 위한 끊임없는 노력을 하고 있다. 여느 중국음식점처럼 신속한 음식 배달도 가능하며, 배달시 카드결제 또한 가능한 곳이다. 용인 죽전동 거풍프라자 104호에 위치한다."
디긴차이나(부천 송내점),음식,음식점,중식,경기도,부천시,"디긴차이나는 퓨전 중화요리 전문점이다. 고급스럽고 깨끗한 인테리어, 주방장이 필요없는 조리시스템, 철저한 위생관리 프로그램, 디긴만의 원가절감시스템, 지속적이고 친절서비스 교육, 신메뉴 개발을 위한 끊임없는 노력을 하고 있다.디긴차이나는 친구, 연인, 가족끼리 편안하게 어울려 즐길 수 있는 곳이다."
디긴차이나(시흥직영점),음식,음식점,중식,경기도,시흥시,"디긴차이나는 퓨전 중화요리 전문점이다. 고급스럽고 깨끗한 인테리어, 주방장이 필요없는 조리시스템, 철저한 위생관리 프로그램, 디긴만의 원가절감시스템, 지속적이고 친절서비스 교육, 신메뉴 개발을 위한 끊임없는 노력을 하고 있다.디긴차이나는 친구, 연인, 가족끼리 편안하게 어울려 즐길 수 있는 곳이다."
샘물매운탕,음식,음식점,한식,경기도,포천시,"포천과 철원 경계지역 부근, 포천 냉정저수지 아래에서 가정집을 개조해 14년째 민물고기 매운탕 전문식당을 하고 있는 집이다. 주인이 한탄강에서 그물로 직접 잡은 메기와 잡고기들만을 쓰는 곳이다."
화청갈비,음식,음식점,한식,경기도,수원시,수원갈비의 시초 '화춘옥'을 재 개업한 곳이 '화청갈비'이다. 수원 갈비의 전통적인 맛에 현대인의 미각을 연구하여 원조 수원갈비의 명목을 이어가고 있다.
약수식당,음식,음식점,한식,경기도,연천군,"우리나라 최북단 신탄리역 근처에 위치한 약수식당은 순두부 전문점이다. 직접 콩을 갈아서 만든 모두부, 바삭바삭 하면서 김치가 들어가 감칠맛이 나는 녹두전, 된장찌개를 넣고 비벼먹는 보리밥은 보들보들한 것이 깔깔하지 않고 술술 잘 넘어간다. "
덕제궁,음식,음식점,한식,경기도,이천시,"임금님의 수랏상에 올랐다는 이천쌀로 만드는 이천 돌솥 쌀밥집 덕제궁은 경충대로변 이천 쌀밥거리에 위치하였다. 이곳에서는 이천돌솥쌀밥과 함께 여러 반찬과 간장게장, 생선구이, 갈비구이 등이 메인 메뉴로 나오는 백자정식, 청자정식 등을 맛볼 수 있다."
쏠비알,음식,음식점,한식,경기도,양평군,"경기도 양평에서 청평으로 가는 37번 국도에서 빠지는 용문산 자락의 용천계곡은 드라이브코스로 적격이다. 용천계곡 중에서도 가장 풍광이 빼어난 계곡 끝지점에 쏠비알이 있다. 바위와 자연림을 훼손하지 않고 자연 상태를 최대한 살려 지어 마치 밑에서 보면 집이 경사지에 떠 있는 듯 보인다. 그리고 이 곳은 살림집과 산장, 미니콘도, 한식당, 카페 등 목조 건물 다섯 채가 어우러진 곳이다."
송풍가든,음식,음식점,한식,경기도,수원시,"식욕을 돋구는 감식초 한잔을 시작으로 배, 사과 등이 혼합된 갖은 양념을 신선한 부위만 엄선한 갈비에 재어 직접 참숯불에 구워내면 육질이 부드럽고 씹히는 맛이 일품이다. 꽃게장, 도라지무침 등 반찬과 곁들여 먹는 맛이 좋고 후식으로 섬유질이 풍부한 야콘을 준다."
돌솥삼계탕,음식,음식점,한식,경기도,수원시,"토종닭만을 엄선하여 옻나무, 인삼, 황기 등 한약재료를 혼합하고 옻나무 추출물을 부어 압력솥에 충분히 끓여낸 삼계탕은 육질이 부드러워 씹히는 맛이 일품이며 고추장아찌, 깍두기 등 반찬을 곁들여 먹는 맛도 좋아 원기회복과 숙취해소에 좋은 보양식이다. "
본수원갈비,음식,음식점,한식,경기도,수원시, 결을 따라 먹음직스럽게 칼집을 낸 신선한 생갈비를 수 십 가지 재료를 혼합해 만든 양념에 잰 뒤 24시간 냉장숙성 과정을 거친 양념갈비는 단연 맛의 최고봉. 거기다 신선한 살결 사이사이 선명하고 가지런하게 박힌 마블링이 으뜸인 생갈비는 한눈에 봐도 일반 쇠고기와는 차원이 다르다. 또한 국내산콩으로 직접 빚은 된장과 찌개 역시도 이집의 자랑이다.
가보정갈비,음식,음식점,한식,경기도,수원시," 양질의 한우를 먹기좋게 절단하여 소금과 배, 마늘 등이 혼합된 양념과 재어 숯불에 구워내면 담백하고 쫄깃한 맛이 일품이다. 배추겉절이, 가오리찜,단호박전 등 반찬이 깔끔하고 정갈하다."
약진한우정,음식,음식점,한식,경기도,성남시," 전라남도 나주,무안에서 구매한 암소만을 선별하여 생고기를 바로 썰어 대리석돌판에 바로 구워먹는 꽃등심은 고기맛이 담백하고 고소하다. 배추김치, 야채샐러드, 상추를 곁들이면 더욱 맛이 있다."
고암남원추어탕,음식,음식점,한식,경기도,성남시," 전라북도 부안에서 구매한 미꾸라지에 들깨, 부추, 열무를 첨가하고 구기자, 복분자, 당귀 등 10여가지의 한약재료를 중탕하여 내어 놓는 추어탕은 독특하고 구수한 맛이 일품이며 원기회복과 피로, 스트레스 예방에 좋은 보양식이다. 미꾸라지 등뼈를 제거한 미꾸라지 숯불구이는 미식가들에게 최고의 별미다."
좋구먼(이매점),음식,음식점,한식,경기도,성남시," 토속음식전문점 좋구먼은 전통 장류인 청국장, 된장 맛을 기본으로 한 토속적이고 소박한 밥상을 먹을 수 있는 곳으로 유명하다. 모든 메뉴는 청정 고랭지 채소만을 사용하며 음식의 기본인 된장, 간장, 청국장을 직접 담가 구수한 손맛을 내고 있다. 3가지 정식을 기본으로 다양한 일품요리가 있으며 투박한 옹기그릇에 담긴 음식과 소쿠리에 오밀조밀 담겨져 나오는 찬이 정겹다."
두향,음식,음식점,한식,경기도,성남시," 강원도 고랭지에서 구매한 콩으로 매일 가마솥에서 직접만든 순두부를 멸치, 다시마, 표고버섯 등을 넣고 끓여낸 육수를 넣어 간장, 마늘, 새우젓 등으로 만든 갖은 양념을 찍어 먹는 맛이 일품이며, 두부뚝배기, 두부동태전골은 최고의 별미이다."
산마루들녘에(구.옹화산방),음식,음식점,한식,경기도,부천시," 산야초 1백여가지가 어우른 음식 자연의 향이 그대로 살아있는 야생초 음식전문점이다. 산과 들에서 채취한 수많은 산야초의 잎,뿌리,열매,꽃,씨앗 등을 이용한 요리와 이들로부터 얻어낸 아름다운 빛깔과 신맛, 단맛, 짠맛, 매운맛 등 자연양념으로 음식을 준비한다. 또한 도자기의 고장답게 하나하나의 음식을, 질감이 은은한 사기그릇과 유기에 멋스럽게 담아내므로 음식의 맛이나 멋뿐이 아니라 그 색감이며 향기까지 즐길수 있다."
산마루촌,음식,음식점,한식,경기도,부천시,"찹쌀에다 밤, 잣, 대추, 호박씨, 무화과 등 10여가지 건강에 좋은 식재료를 전통 방법으로 직접 황토에 싸서 참나무 장작불로 굽기 때문에 다른 진흙토기와는 전혀 다른 맛의 보양식이다. 수경재배농장이 있어 볼거리를 제공하며 직접 재배한 유기농 채소를 식단에 배치하여 신선도를 유지하므로써 미식가들로 부터 인기가 높다."
황해도김치만두전골(본관),음식,음식점,한식,경기도,부천시," 다진포기김치에 삶은 숙주나물과 다시다, 대파 등을 넣고 돼지고기, 두부 등으로 만든 갖은 양념을 첨가한 통통하고 큼직한 만두는 속이 비칠 정도로 투명하며 만두피에 씹히는 질감과 쫄깃한 김치만두전골은 담백하면서도 시원하다."
옛집,음식,음식점,한식,경기도,안양시," 정성스럽게 지은 영양돌솥밥에 충청남도 공주에서 재배된 신선한 60여가지의 채소와 치자, 완두콩, 쑥 등으로 만든 자연색소의 화전, 강원도 고랭지에서 재배된 콩을 직접 메주로 쑤어 만든 구수한 된장찌개는 콜레스트롤을 저하시키는 현대인들에게 사랑받는 웰빙음식이다. 제육볶음, 낙지볶음 등은 별미음식으로 손님들에게 인기가 높다."
들녘,음식,음식점,한식,경기도,안산시," 정성스럽게 지은 영양솥밥과 북어국, 배추김치, 알타리무김치, 동치미, 된장찌개 등 반찬이 곁들여져 식단이 깔끔하고 정갈하다."
상록한정식,음식,음식점,한식,경기도,안산시," 경기도 이천에서 재배된 임금님표쌀로 정성스럽게 지은 밥과 구수한 된장국, 된장찌개, 동치미, 삼색전, 대구지리탕, 생선찜, 삼합, 활어회, 오리훈제 등 반찬이 정갈하고 깔끔하다. 솔향기 가득한 조경과  전통공예품은 손님들에게 볼거리로 제공한다."
광양참숯불구이,음식,음식점,한식,경기도,안산시," 전라남도 나주, 순천에서 생산한 한우 암소를 부위별로 엄선하여 힘줄 등 질긴 부위를 제거하고 숙성시켜 참숯과 놋새화로불에 구리석쇠를 앉혀 한우의 참맛을 그대로 살려낸 등심은 고소하고 부드러워 미식가들의 입맛을 사로잡는다. "
아미원갈비,음식,음식점,한식,경기도,용인시," 경상북도 안동에서 사육한 한우만을 엄선하여 숙성시켜 참숯불에 구워내면 육질의 고소함과 부드러운 맛이 일품이다. 갈비찜, 생선구이, 보쌈, 된장찌개 등 반찬이 깔끔하다."
육콩이네 돌솥밥,음식,음식점,한식,경기도,양평군,"양평군 양서면에 위치한 ‘육콩이네’는 연잎밥과 연잎돌솥밥, 뽕잎돌솥밥으로 유명하다. 담백하고 깔끔한 맛의 연잎밥과 셀프바를 통해 리필이 가능한 여러가지의 반찬들로 한상 가득 차려낸다.  "
사랑방,음식,음식점,한식,경기도,남양주시,"국립수목원과 산림박물관 근처에 위치한 향토음식점 ‘사랑방’은 깨끗한 실내 공간과 아늑하게 꾸며져 있어 편안한 안식처 같은 분위기다. 항상 손님들에게 최상의 서비스를 제공하고 있으며, 다양한 연령층에서 두루 즐길 수 있는 음식점이라 할 수 있다. 이곳은 솔잎밥정식과 영양솥밥정식, 불고기정식 등이 주 메뉴이며, 솔잎보쌈과 더덕구이, 해물파전, 감자전, 도토리묵 등의 안주류가 준비되어 있다."
옥천순두부,음식,음식점,한식,경기도,양평군,"양평과 가평의 경계지점인 옥천에 위치한  ‘옥천순두부’는 깔끔한 실내와 현대적인 외관에 전통적 창살이 조화를 이루고 있는 고급스런 분위기의 음식점이다. 이곳은 메뉴는 주로 전통음식으로 이루어져 있다. 주 메뉴인 여러 종류의 순두부와 죽과 전, 황태구이, 황태해장국 , 해물두부전골과 두부홍어보쌈 등의 메뉴와 같이 나오는 열 가지 이상의 찬 전통음식의 진수를 맛볼 수 있다."
제일식당,음식,음식점,한식,경기도,용인시,"백암토종순대의 벌써 여러 매스컴에서 많이 보도된 집으로 오랜 역사와 손맛이 일구어낸 백암의 명물이다. 구수한 할머니의 손맛은 여느 순대집에서도 따라할수 없는 비법을 지녔다. 또한, 정성스럽게 몇 시간동안 가마솥에서 우려낸 진한 국물과 알찬 순대의 맛 또한 일품이다. 특히, 국물은 해장이나 식사용으로 그만이고, 밑반찬으로 나오는 무는 한 입씩 베어 물 때마다 무에 스며든 국물 맛까지도 느껴지게 한다."
한아름쌀밥,음식,음식점,한식,경기도,여주시,"공간 마다 사장님의 손길이 가득담긴 실내 분위기가 정말 아기자기한 곳이다. 음식은 첫번째 전과 보쌈, 두번째 돌솥밥이 나오며, 세번째 수정과 및 커피로 마무리. 그리고 된장찌개 맛이 옛날 시골에서 먹던 장맛을 느낄수 있어 일품이다."
바우갈비,음식,음식점,한식,경기도,이천시,"[경기도 이천시 장호원읍 진암리에 있는 갈비전문점 바우갈비]바우갈비는 경기도 이천시 장호원읍 진암리에 있는 갈비 전문 음식점이다. 갈비이외에 육회비빔밥, 갈비탕, 냉면 등 다양한 메뉴를 제공한다."
옛터,음식,음식점,한식,경기도,용인시,"강원도 홍천에서 구매한 육즙이 풍성하고 마블링이 우수한 한우 꽃등심만을 숙성시켜 참숯불에 구운맛이 일품이며 상추야채샐러드, 백김치, 오이피클 등 10여가지의 반찬을 함께 낸다."
장수촌,음식,음식점,한식,경기도,용인시,"영계대신 토종닭만을 이용해 끓인 백숙이 고소한 누룽지죽과 궁합이 잘 맞는다. 기존의 멥쌀과는 달리 죽을 끓여도 퍼지지 않아 구수하고 쫄깃한 맛을 내는 누룽지 닭죽은 즉석에서 무쳐내는 생겉저리, 커다란 덩어리째 그대로의 깍두기, 갓김치, 물김치 등 몇가지 김치반찬이 제공된다."
한국관,음식,음식점,한식,경기도,용인시,전라남도 광주에서 구매한 한우생등심을 일회용 대나무석쇠에서 구워내며 고기가 타지않아 육질이 부드럽고 적당한 수분을 유지시켜 주므로 불판을 따로 갈 필요가 없다. 
양반촌,음식,음식점,한식,경기도,평택시,20년 넘는 오리요리 전문점 역사답게 직접 개발한 다양한 오리요리를 맛볼 수 있다. 특히 금산에서 직접 공수하는 황기 인삼 등 10여 가지의 한약재로 만든 십전대보탕은 고기는 물론 진한 국물만으로도 몸을 보신 할 수 있는 기운을 북돋아준다. 또한 보약을 다스리는 정성으로 가마에서 3시간 구워낸 황토오리가마구이와 5가지 한약재를 넣고 1시간 이상 삶아서 기름을 빼내고 편육처럼 먹는 오리오향장육과 훈제는 무 깻잎 등과 함께 곁들여 오리의 쫀득함과 상큼한 야채가 조화롭다.
철산명가(구.놀부유황오리진흙구이),음식,음식점,한식,경기도,광명시,"철산명가는 깨끗한 환경에서 자란 오리만을 선별해 다양한 한약재를 넣고 솔잎과 함께 황토진흙토기에서 3시간 동안 구워 담백하고 연한 육질이 특징이다. 찹쌀과 밤, 대추, 잣, 인삼 등을 오리 뱃속에 넣어 구워낸 영양밥은 찰 질 뿐만 아니라 영양도 만점이어서 남녀노소 불문하고 건강식으로 즐기기에도 손색이 없다."
들꽃향,음식,음식점,한식,경기도,시흥시,"직접 담근 장류와 장아찌, 간장게장 등 손맛 가득한 토속 상차림이 고향 냄새를 물씬 풍긴다. 한정식의 퓨전화 경향에 따라 전통 한식을 맛볼 수 있는 곳이 드문 요즘, 곰삭은 장맛을 느낄 수 있는 몇 안되는 곳 중 하나. "
뽕나무골,음식,음식점,한식,경기도,화성시,"동충하초버섯, 뽕나무뿌리를 끓여 우려낸 육수에 유황오리, 뽕나무뿌리, 복분자뿌리 등을 첨가하여 끓여낸 오리백숙과 뽕잎전, 뽕잎장아찌와 곁들여 먹는 맛이 일품이다. 후식은 뽕잎차가 깔끔한 내음과 개운한 맛을 더한다. 누에사육장, 반디동굴, 허브온실, 아름다운 정원을 볼거리로 제공한다."
임금님쌀밥집,음식,음식점,한식,경기도,이천시,임금님쌀밥집은 정식요리뿐 아니라 닭조림으로도 유명하다. 갖은 양념이 고루 배겨 있는 닭조림은 매콤하면서도 쫄깃해 남녀노소 구분없이 인기 있는 메뉴다. 또한 정식에 차려 나오는 된장찌개 대신 냄새가 나지 않는 청국장을 끓여내 색다른 맛을 제공하고 있다. 계절나물을 직접 고르고 요리한 이곳의 나물반찬 역시 별미다.
소나무집,음식,음식점,한식,경기도,하남시,"잔치국수, 엄나무누룽지백숙 전문점으로 1,2층 나뉘어 운영되고 있다. 1층은 국수, 2층은 엄나무 누룽지닭백숙을 판매한다."
원조홍천강다슬기해장국,음식,음식점,한식,경기도,의왕시,"다슬기해장국은 물론 무침, 전골, 빈대떡, 새싹비빔밥 등 직접 개발한 독특한 다슬기요리가 가득하다. 특히 최근 개발한 새싹채소 다슬기비빔밥은 기대 이상의 호응을 얻으며 인기 메뉴로 자리를 굳혔다. 다슬기가 잡히는 철에 대량 구매를 통해 냉동보관, 1년 내내 싱싱한 다슬기 요리를 맛볼 수 있다."
산나물천국,음식,음식점,한식,경기도,의왕시,"강원도 고랭지에서 채취한 나물로 만든 산나물요리전문점으로 취나물, 불로초, 산뽕잎, 명이나물, 목이버섯, 표고버섯 등을 전병에 싸서 먹으면 입안 가득히 느껴지는 상큼한 향내가 코끝을 찡하게 한다. 뽕잎과 약장아찌가 반찬으로 제공되며 후식으로 복숭아홍차와 찐고구마를 준다. "
